"","GSM2550529_10SE2524.CEL.gz","GSM2550530_10SE2525.CEL.gz","GSM2550531_10SE2526.CEL.gz","GSM2550532_10SE2527.CEL.gz","GSM2550533_10SE2528.CEL.gz","GSM2550534_10SE2529.CEL.gz"
"LesAffx.62672.1.S1_at",8.0514326459479,7.85737458624535,7.94130745833026,7.89042322427776,7.49640429956042,7.96535808451823
"LesAffx.62690.1.S1_at",8.88308910044603,8.51341500359417,8.87876233757527,9.03416550514796,8.75471412443169,8.98201801917047
"LesAffx.62690.2.A1_at",4.6574194325805,4.87057358936086,5.07791505168517,4.9618896296765,5.11672401604699,4.87140621754484
"LesAffx.62690.2.S1_at",9.97424464186986,9.63072386847814,10.0661195064382,10.1864737053441,9.97323995707943,10.0119534188936
"LesAffx.62698.2.S1_at",4.22494773887159,4.07853109731798,3.99209529160221,4.00803910621828,4.14865979815876,3.97404531794801
"LesAffx.62705.1.S1_at",10.2663915109319,10.5788141041296,10.3703259557588,10.120983174163,10.4042062041365,10.223560785363
"LesAffx.62725.1.S1_at",8.87633373525555,8.67889244153394,8.69161835721981,8.66921018990624,8.72622459085915,8.73402819121941
"LesAffx.62742.1.S1_at",6.45840490220728,6.19717114064567,6.30939420159946,6.65044787687842,7.04948194965528,7.08522697370352
"LesAffx.62755.1.S1_at",9.06524547880788,8.83602159295808,9.10800484635152,8.81070888420516,8.64347901878462,8.8231633611975
"LesAffx.62760.1.S1_at",6.49408092096526,6.37487792812441,6.25285497099789,6.41278285463408,6.70557867982064,6.67905842072538
"LesAffx.62772.1.S1_at",10.8554541343272,10.9000251909867,11.0312429788637,10.6784625365489,10.8559292183413,10.6171675928277
"LesAffx.62778.1.S1_at",7.32047880882554,7.12387511329933,7.03396147344571,7.75349938124081,7.59375762830998,7.86225723167802
"LesAffx.62783.1.S1_at",10.1054300059211,9.84700704756431,9.96280315668009,10.3878589419503,10.4989646542039,10.3392575420095
"LesAffx.62785.1.S1_at",8.45578840653967,8.62277398907247,8.27457317607607,8.69658539875508,8.86180260156559,8.84594863125794
"LesAffx.62803.1.S1_at",8.32873648978035,8.25265757819113,8.45750218315527,8.98932802213838,9.16314092455777,8.83378750452177
"LesAffx.6281.1.S1_at",5.82374265159746,5.66230080502413,5.69884189374887,5.82837906731638,5.36250816075032,5.5980669677501
"LesAffx.62832.1.S1_at",9.01362861951611,8.71740151417599,8.8800670935622,8.30058695984485,8.08787511604694,8.22073607545513
"LesAffx.62832.2.S1_at",10.0621956215204,9.84755658078912,9.96251089757815,9.41713643442466,9.21360944851683,9.4471898592621
"LesAffx.62837.1.S1_at",6.44835964665333,6.80607992324703,6.76417887231364,6.81185335937109,6.82201577622804,7.06753715789778
"LesAffx.62843.1.S1_at",5.84638856718019,5.9203354134318,5.61237986646757,5.79115576774402,5.86617746458503,5.45834922083621
"LesAffx.62847.2.S1_at",9.75576662384701,9.75093757242939,9.89353678857843,9.97540626660092,9.88590156491756,10.0838888909814
"LesAffx.62880.1.S1_at",6.42623565389196,6.37133280317702,6.54792837427263,6.33334141305155,6.32816104540367,6.25663628343044
"LesAffx.62892.1.S1_at",5.9702881123791,6.21477401050517,6.17240021489032,6.0919193828951,5.86859662686069,6.1825743232684
"LesAffx.62906.1.S1_at",5.69746317524626,5.67108785489915,5.85781449243163,6.27463721173144,5.9983582071245,6.03267176143981
"LesAffx.62924.1.S1_at",6.59520664371871,6.63288629004338,6.50679909803201,6.56128581549542,6.50255381048088,6.57648281880842
"LesAffx.62933.1.S1_at",5.69929847448651,5.77243655968453,5.38193995282312,5.77442019141002,5.92299259419521,5.62408538434978
"LesAffx.62935.1.S1_at",6.86623681741391,6.72571001108331,6.78499108806175,7.36122845245387,6.76333930403853,7.35242883351477
"LesAffx.62935.2.A1_at",4.37788143248982,4.41552041724841,4.3704505475984,4.43464574185807,4.467778439989,4.48902002505796
"LesAffx.6294.1.S1_at",8.24666972061317,8.09148512784625,8.04512738168766,8.94301564733736,8.50429294896798,8.52825353860969
"LesAffx.62942.1.S1_at",9.90267368409031,9.74799349963339,9.68597266598236,9.05791500714764,8.9180443032673,8.8512802559479
"LesAffx.62946.1.S1_at",8.43379916487323,8.489719097561,8.45592315776946,8.39509968427097,8.40321864061447,8.42613008523125
"LesAffx.62950.1.S1_at",7.46264045514877,7.65142586279135,7.78201110650461,7.46662003282394,7.55706614873878,7.57754704216659
"LesAffx.62967.1.S1_at",9.74305981041361,10.2339066256252,9.9895988819312,11.0932313460443,10.5071273128318,11.1151993759614
"LesAffx.62975.1.S1_at",7.38784382291407,7.78005466719789,7.39625764456577,9.15162669937415,8.51728467052406,9.22464978346922
"LesAffx.62977.1.S1_at",10.1525956481616,10.429486431574,10.2169044857838,10.5593463916342,10.575069677486,10.7286332827271
"LesAffx.62989.1.S1_at",5.77752207209057,5.84559902484229,5.90654272463771,5.70955236127515,5.85161331153159,5.48448098016205
"LesAffx.62998.1.S1_at",7.54448410905211,7.30348752764804,7.65890907405137,7.5335078022921,6.83467628000239,7.28390610670369
"LesAffx.630.1.A1_at",10.8655591570628,11.0344122143344,10.961379368009,11.1752461854111,11.1163777541712,11.2181462027806
"LesAffx.630.1.S1_at",4.42762197090193,4.60899516460577,4.44371115512866,4.42408573104192,4.53839215532865,4.52230297110192
"LesAffx.63008.1.S1_at",9.95665412874935,10.0749589917639,9.89634928481238,10.2153788846406,10.1693809830892,10.455741419273
"LesAffx.63021.1.S1_at",8.89524333011599,8.86263302777878,9.01871153586009,9.47478396836309,9.17479207413713,9.5517484988685
"LesAffx.63036.1.S1_at",9.17247171815468,9.24305561990774,9.17850177992274,9.08059079769485,9.02155153347528,9.11885829498634
"LesAffx.63065.1.S1_at",11.3117915116509,11.1187145543152,11.3175181178685,11.2591757483792,11.1411527109888,11.3852227333803
"LesAffx.63074.1.A1_at",4.31767310092904,4.26608667138354,4.36446440678885,4.6991568150937,4.56365203424721,4.74278660324256
"LesAffx.63074.1.S1_at",8.21596624256303,8.27181884560384,8.10399354499572,8.08479045408871,8.05883839494946,8.38928928558769
"LesAffx.63079.1.S1_at",8.03140929728075,8.11627822402969,8.03143308824486,8.03143308824486,8.18595517794646,8.09755866013942
"LesAffx.63120.1.S1_at",10.2487771015537,10.5046475789176,10.3891334882312,10.1600834667515,10.3951680043319,10.3574535356613
"LesAffx.63152.1.S1_at",8.54141403987438,8.27628515796356,8.17365879641122,8.51986389579783,8.50278800201835,8.55482715510194
"LesAffx.63154.1.S1_at",10.2753372618801,10.1942711221599,10.0655175988544,9.79953436050428,10.1220647804784,9.5576585455833
"LesAffx.63158.1.S1_at",9.04428623925694,9.24134015318967,9.45240034449157,9.0194809930657,8.97814191635232,8.43834728054065
"LesAffx.63160.1.S1_at",9.84348371145222,9.64420860071851,9.80917436534049,9.75673885168253,9.7136611269429,9.59825595775976
"LesAffx.63172.1.S1_at",10.5186721901836,10.6901154757368,10.6775548557666,10.4860582373205,10.7393316091176,10.2647958693378
"LesAffx.63176.1.S1_at",11.5511073511646,11.8250278468939,11.7492826626559,11.4778363798118,11.5261898655273,11.5296793613768
"LesAffx.63189.1.S1_at",4.19171432435957,4.11047996561923,4.16713364578975,3.93584444295295,4.27497168614836,3.68239080573115
"LesAffx.63209.1.S1_at",7.19801222220797,6.94025587261411,6.71902734440429,7.01000067743665,7.12772272511132,6.88748148220765
"LesAffx.63213.1.S1_at",8.54092950487966,8.60703077837561,8.53637027264643,9.08666286589329,8.7366579291038,9.2220641678636
"LesAffx.63216.1.S1_at",8.97193020539582,9.15966267275904,9.00654765136012,9.64091352158099,9.80386187044435,9.72650846023491
"LesAffx.63221.1.S1_at",9.69689981182803,9.63380574243028,9.65248868887629,10.0951348661515,9.89682637051971,10.3054551862446
"LesAffx.63224.1.S1_at",8.88827899769781,9.11763494519274,8.94729958464376,9.06510523095459,9.2423492914911,9.11763494519274
"LesAffx.63231.1.A1_at",5.73577276708988,5.61969061040532,5.68916686763728,5.27545322698706,5.38676512977897,5.14948517795203
"LesAffx.63231.1.S1_at",9.59197068087635,8.69223321266268,9.35157799406283,9.16609382410831,9.02134753314918,8.46509516615113
"LesAffx.63244.1.S1_at",8.68274632391655,9.53752838160611,8.92617712595618,8.34719062710441,9.41543318948734,8.56296184654973
"LesAffx.63259.1.S1_at",7.57135663322507,7.76202118141515,7.73149085413052,7.75467302262942,7.69513370735479,7.94036973104631
"LesAffx.63263.1.S1_at",7.25998645742671,7.39186065898691,7.35025480461985,7.7128792837704,7.4680658827238,7.87344470808884
"LesAffx.63266.1.S1_at",5.37204177952399,5.34635366738559,5.30631977347305,5.46470036119299,5.32999563457396,5.41578124108253
"LesAffx.63293.1.S1_at",6.79341028099626,5.91211161777304,5.93384465033737,5.81030310715319,5.72007559842484,5.77507387276936
"LesAffx.63298.1.S1_at",11.6131427974051,11.6301377155886,11.6528744358087,11.6411097838857,11.4773204124882,11.6662383998212
"LesAffx.63320.1.S1_at",3.92113966085454,3.92089634169706,3.83616347638042,4.04890064168115,3.95600003125629,3.97274481365127
"LesAffx.63327.1.S1_at",7.39954247560863,7.00585683439204,6.83187962345573,7.24445476816574,7.17339243532931,6.83917387152723
"LesAffx.63333.1.S1_at",9.97735323557654,10.1215139353523,10.0296404420507,10.1219525117534,10.2289035203997,10.149780421494
"LesAffx.63367.1.S1_at",10.2079919260449,10.295262583343,10.0953702660908,9.92321532525734,9.84516766213697,9.8826458702225
"LesAffx.6338.1.A1_at",6.41758091144079,5.90710666974044,6.53773827854835,6.50728256856635,6.09317722939894,6.24230849042092
"LesAffx.6338.1.S1_at",10.9785893840626,10.2775443772573,10.8184223278874,10.7370793348217,10.3323358110877,10.5801767511868
"LesAffx.63383.1.S1_at",6.02471770723544,6.08943007733855,6.06340858313497,6.01959642366432,6.12932627536446,5.98450260574831
"LesAffx.63383.2.S1_at",6.43664233673287,6.84614057920162,6.7059062149563,6.58900309257,6.72546115818089,6.54049590639353
"LesAffx.63412.1.S1_at",7.03426682473629,7.03779502920077,8.63933308153304,7.90808762467042,6.50674703402278,8.30515532797408
"LesAffx.63458.1.S1_at",4.2722063850986,4.23207085149167,3.9401136210979,4.27306873343172,4.47746760533558,4.36773353855813
"LesAffx.63479.1.S1_at",4.33094868691672,4.1933432043596,4.53918592276804,4.76273567825662,4.58791458189185,4.65081185279794
"LesAffx.63488.1.S1_at",9.58940840959604,9.54044263663451,9.67202400154153,9.56701420202739,9.39227909389305,9.76123476189268
"LesAffx.63489.1.S1_at",3.55562357045766,3.81837944032681,3.72857266717263,3.79706341842492,3.73334504385001,3.68596153400406
"LesAffx.63515.1.S1_at",8.46152004815349,8.6118418339524,8.64973959598734,8.69306426794535,8.53999697635807,8.52692576443244
"LesAffx.63523.1.S1_at",5.43801594075366,6.15875754574775,5.85534757422642,6.50659570768424,6.51289915401747,6.66924817883977
"LesAffx.63523.2.S1_at",4.81434905579582,4.87153695086301,4.76121535787928,4.87684569547143,4.8003220636271,4.83557428663564
"LesAffx.63544.1.S1_at",4.88624155171951,5.4745285999384,4.99143103044823,5.49855799489483,5.77014126010755,5.840013957693
"LesAffx.63575.1.S1_at",5.77493249643528,5.90277452662284,5.69413539869419,5.76505973827485,5.82038986631457,5.46231701739761
"LesAffx.63587.1.A1_at",3.6664111542211,4.02679614035649,4.1148935075118,4.05900691785344,4.20742719118486,3.88102989581958
"LesAffx.63587.1.S1_at",5.33420048360842,5.74306366449886,6.43492173090813,5.4065681617491,6.0747979834151,5.90002742080388
"LesAffx.63609.1.S1_at",9.28031665931677,9.46833204271142,9.30981782107739,9.1821852228152,9.1321365146541,9.24299329201093
"LesAffx.63609.2.S1_at",8.91778453535039,9.17395784043705,9.04817769834538,8.98612907357441,8.7515348501193,8.96568860087791
"LesAffx.63618.1.S1_at",10.9973229178935,11.2547144310145,11.0516077105228,10.5225146396762,11.1582326119765,10.7875720256136
"LesAffx.63621.1.S1_at",8.23385796596148,8.21354604528032,8.2433259138614,8.34450946252899,8.36338534894272,8.25267988543781
"LesAffx.63638.1.S1_at",8.50210954775172,8.49224255657312,8.71778654598092,8.53535286763617,8.42968710606667,8.58802647207312
"LesAffx.63655.1.S1_at",9.53168877388209,9.6920125769433,9.44897612194699,9.63071050498231,9.60142737243758,9.62671841097677
"LesAffx.63655.2.S1_at",9.70855778274341,10.0109284614674,9.82608408647399,10.0043446729325,9.81646138961922,9.94975651081372
"LesAffx.63659.1.S1_at",8.81977376041681,9.36429344362806,9.17585760731694,10.4077074405354,10.2035994867174,10.3540079080454
"LesAffx.63663.1.S1_at",6.10497450219423,6.35461982472611,6.56962440240869,6.28118553368332,6.42965846568507,6.6669961527105
"LesAffx.63687.1.S1_at",11.8693701479406,12.228887123626,11.9215699032044,11.6400168749911,12.3539651711801,11.6203701230582
"LesAffx.63693.1.S1_at",7.53183276647372,7.75366833627101,7.38165395095653,7.37514238698881,7.69818517837298,7.56479211989908
"LesAffx.63705.1.S1_at",8.18933775924823,8.20271327614776,8.16332474520329,8.05636520985587,7.94736552440371,8.09649970257561
"LesAffx.63705.2.S1_at",8.19295633720634,8.09258744546078,8.21759532616685,8.19092163109742,7.9452391347113,8.17808993501077
"LesAffx.63706.1.S1_at",6.88452939413529,7.18341467924335,6.94132231261649,7.15200417849438,7.22448687158955,7.24727290642691
"LesAffx.63716.1.S1_at",4.5378960085577,4.50000244573356,4.47124244177037,4.42020625734959,4.51692184516942,4.33459146918199
"LesAffx.63721.1.S1_at",7.18646537413281,7.35644771334151,7.35803056511382,7.59141619837562,7.23293381752985,7.89880370839094
"LesAffx.63731.1.S1_at",7.66380073524801,7.86088764864075,7.58704915503955,8.00075810171117,7.93698406127849,7.97518625233383
"LesAffx.63735.1.A1_at",4.07760882375361,4.24042482311636,4.44784228164487,4.36059139088321,4.43210678663615,4.29225965621172
"LesAffx.63739.1.S1_at",3.67006088177309,4.0389238824319,3.85879899020618,3.48964761608438,4.01506781850128,3.41050963943974
"LesAffx.63770.2.S1_at",7.02269004641207,6.53901083296085,6.4872816142144,6.36421133722413,6.01160787872162,6.04125823151478
"LesAffx.63775.1.S1_at",11.2707634081389,11.4797564428898,11.4690369919402,11.6375160115475,11.5076135771604,11.7507633185661
"LesAffx.63776.1.S1_at",7.6988338382278,6.69308163343468,7.36877700128202,5.46594924202222,5.22442731639,5.33154439633292
"LesAffx.63782.1.S1_at",9.00335520204336,9.04906188795678,9.18253108828171,10.0723071237841,9.671471638168,10.4088014531667
"LesAffx.63802.1.S1_at",6.91507486390472,7.23827861306996,7.0151790714595,7.28201132472739,7.35671880023025,7.52065290147856
"LesAffx.63802.2.S1_at",6.58336535325825,6.77436395301267,6.63466197563754,6.95441473769216,6.85723896692674,6.91559104132629
"LesAffx.63813.1.S1_at",7.89048031321368,7.71208913257989,7.68510775166446,7.9096520072513,8.07350560324213,7.78312186306801
"LesAffx.63820.2.A1_at",4.33191849929186,4.22069475928517,4.52006758722802,4.26171732391507,4.32179749964336,4.25668057126395
"LesAffx.63831.1.S1_at",9.69905024918567,9.63513671788433,9.66971401308171,9.84147491812442,9.78512747596489,9.89899895418416
"LesAffx.63833.1.A1_at",3.77258559076762,3.83685260173735,3.85254432219457,3.77372499223147,3.57679752762281,3.81650785828787
"LesAffx.63833.1.S1_at",4.30619993763803,4.01886677905748,4.23695098582658,4.34400520617496,4.07359641418983,4.31495718136058
"LesAffx.63846.1.A1_at",3.7586914044615,3.68670714774676,3.64461407637638,3.64327407225609,3.34519105338303,3.73264702916671
"LesAffx.63846.1.S1_at",5.54762920991686,5.06706754770693,5.65099956654467,5.48723766229094,5.49194177182943,5.95978884102384
"LesAffx.63867.1.S1_at",7.43985264334652,6.58953619768195,7.28361108916842,7.93354293620403,7.60822186791432,7.69080288927986
"LesAffx.6388.1.S1_at",10.3653015181692,10.7168633706147,10.322203077189,9.8353147323304,10.546672848005,9.58685157934397
"LesAffx.63895.1.S1_at",9.14833663460411,9.08529675322233,9.19297935537334,9.5166124869026,9.18972369017047,9.56786299503082
"LesAffx.63895.2.S1_at",10.2073888500177,10.0677463856209,10.2638577242674,10.5784719231903,10.3256878055499,10.6985741765931
"LesAffx.63925.1.S1_at",6.54737855432041,6.3772818831615,6.79543742172645,6.99239956702436,6.66907416921959,6.82144700928912
"LesAffx.63929.1.S1_at",10.530115804354,10.5088907411401,10.5390911867506,10.2656581760604,10.442297067043,10.1950592964591
"LesAffx.63935.1.S1_at",8.11953984203642,8.88897356128258,7.82714183717532,9.53001849144891,9.61437816983997,9.95261555044145
"LesAffx.63947.2.A1_at",4.72438447689884,4.698038631732,4.66021042037737,4.91990556345434,5.08957658626138,5.14551847233545
"LesAffx.63947.2.S1_at",8.82039279916546,9.0196929739034,8.93371184459697,9.45441012018779,9.31941327465224,9.44890580235021
"LesAffx.63971.1.S1_at",6.62090646731366,6.69101687381419,6.71800595986396,7.14137145223465,6.90754091715165,7.0132803265422
"LesAffx.63979.1.S1_at",3.74024958835824,3.92089042335162,3.87267166083992,3.81706067900688,3.7889785279654,3.62384004157418
"LesAffx.63980.1.S1_at",7.25332291196756,7.62208308009554,7.24336649985007,7.43934311235936,7.87129197698457,7.7561280428365
"LesAffx.63984.1.S1_at",7.9951586732231,7.67772277899287,8.02102904214718,7.44463165156264,7.04403375110717,7.16422455306205
"LesAffx.63987.1.S1_at",4.99168397992614,4.7987248673492,4.8958838761316,4.95961522303959,5.02158586057455,4.95360053766564
"LesAffx.64.1.A1_at",9.39000106256118,9.43753975824487,9.34720691113957,9.56408829432081,9.44267238962682,9.622237044763
"LesAffx.64.1.S1_at",5.84690396944339,5.81729107015203,5.76169722412472,5.86114747657788,5.99011660135162,5.9458228074245
"LesAffx.64022.1.S1_at",7.33830629020625,7.40986449366377,7.32402305906638,7.45750736343268,7.39708233946261,7.69577341971296
"LesAffx.64054.1.S1_at",6.96357036224788,7.04571141582295,6.39416985363188,5.77302807916608,4.95121018849084,6.22315687706802
"LesAffx.64054.2.S1_at",4.07668605505741,4.39197990607775,4.30659527769448,4.13903300222352,4.22605396352694,4.42118500820006
"LesAffx.64054.3.S1_at",8.83110088571991,8.95918668192964,8.36332715152003,8.02632744954662,5.02026103223524,8.30164283427585
"LesAffx.64061.1.S1_at",8.18090426285569,8.26972663677818,8.16857088079369,8.1591047445497,8.20591722971899,8.27441907289733
"LesAffx.64062.1.S1_at",12.7175615482197,12.7607706486754,12.6568232001493,10.8679610252368,12.0995707605153,10.218082945846
"LesAffx.64062.2.S1_at",9.48081367796136,10.1332842505408,9.6820973527159,9.81981298195725,10.9101069034658,9.99765316306577
"LesAffx.64068.1.S1_at",7.07976705042213,7.67148707641852,7.60972922591629,7.35754874512448,7.23793232461291,7.31951486224772
"LesAffx.64104.1.S1_at",8.99891205981963,9.08946590064087,8.39152573455322,8.03404639455805,8.69866142070106,8.58929577591339
"LesAffx.64135.1.S1_at",8.61797479240017,8.64674310373734,8.61941446073329,8.47969598424791,8.3847183644851,8.72254920772532
"LesAffx.64145.1.S1_at",5.53605339875692,5.346814637234,5.47467938883166,5.77439931632236,5.62082361423507,5.61803196770579
"LesAffx.64171.1.S1_at",10.1069544789127,10.2293113855898,10.0631475674485,9.6464562297395,9.14770678666978,9.83579910222165
"LesAffx.64171.2.S1_at",8.76556877296007,8.95049460882997,8.8387430264372,8.24657072586051,7.54770248475338,8.254813535793
"LesAffx.64205.1.S1_at",5.32430694041077,5.48473783173064,5.32134219814903,5.28672871638073,5.26363617879998,5.32897270797331
"LesAffx.64206.1.S1_at",9.04581744080614,8.85182601313457,9.2521952356571,9.35197237886845,8.92669496332543,9.07811470451852
"LesAffx.6422.1.S1_at",7.47715426510024,7.61434159808993,7.32564575429088,8.39789374292363,8.14457846628636,8.72231615495086
"LesAffx.64223.1.S1_at",4.12807740886593,3.79513851134352,4.21664227370019,4.06805007736975,3.82697457854336,3.87373461736023
"LesAffx.64234.1.S1_at",11.3054393227745,11.1601224888589,11.2221023246751,10.8833059850179,11.0133020695926,10.766953060744
"LesAffx.64234.2.S1_at",10.7538798529406,10.5987602472071,10.5117430310524,10.3612461695254,10.4513275424235,10.2260494995274
"LesAffx.64239.1.S1_at",11.4724331443666,11.8294917495463,11.5797987370719,10.846232252029,11.2864071815127,10.9162614676044
"LesAffx.64252.1.S1_at",10.0459522958608,10.258827977154,10.0280722735049,9.78839407544021,9.92053618140516,9.96170198515887
"LesAffx.64254.1.S1_at",11.023847589978,11.2325664480282,11.0759033098159,11.4010227277597,11.4246046219846,11.5619343704074
"LesAffx.64261.1.S1_at",10.5173835480606,10.4721190949371,10.3656221419587,10.1025732575433,9.99336474440143,10.1146065253763
"LesAffx.64285.1.S1_at",12.4431792350657,12.4875292856874,12.3104215956835,11.7611048168849,12.1965563558018,11.5085849297217
"LesAffx.64305.1.S1_at",11.5588833175533,11.4641464221022,11.6976945882116,11.5656597167059,11.3166251483494,11.6492417552361
"LesAffx.64307.1.S1_at",8.08827498020386,8.47730231166876,8.23051370704511,7.79095373508395,8.36579192902894,7.76822997712913
"LesAffx.64314.1.S1_at",8.2102541608657,8.50742815853273,8.35931981462924,8.79732210388445,8.4187413840001,8.8634092172644
"LesAffx.64314.2.S1_at",8.68007059172146,8.79527767035159,8.74398640661249,9.16600120799898,8.89106405271844,9.28879201289499
"LesAffx.64328.1.S1_at",9.9509950158731,10.077705592432,9.98916379403695,10.1596779941822,10.2104532747769,10.0999092258887
"LesAffx.64328.2.S1_at",8.62089479613583,8.84631343008828,8.742520324472,8.7843567873755,8.85975992689218,8.68444124900656
"LesAffx.64333.1.S1_at",13.6677837818421,13.8411035955071,13.6541150632235,14.0807994848241,13.9908507033727,14.1066355165345
"LesAffx.64357.1.S1_at",6.79088768617795,6.99951728549334,7.09214222882294,7.61979635223882,7.43968149682017,7.85778130830926
"LesAffx.64369.1.S1_at",7.63455316683777,7.75405853026754,7.64531247712269,7.94849587072117,8.07612917339006,7.91301042021871
"LesAffx.64403.1.S1_a_at",10.7922406159837,10.8072638251981,10.8101105981193,10.7724649445262,10.8878182137805,10.8893010940976
"LesAffx.64403.1.S1_at",4.67167718203005,4.80372373496877,4.69187344043597,4.84574655964428,4.94694394994538,5.13156097896147
"LesAffx.64403.2.S1_at",10.5500164245802,10.3647772361415,10.3765987871729,10.2913350097412,10.1984594940829,10.3731304246685
"LesAffx.64403.3.A1_at",3.95916917212085,3.84707138585285,4.14931213248065,3.91262737699402,3.93063638704301,3.87560417093069
"LesAffx.64403.3.S1_at",8.93575952905212,8.80782315471794,8.9350998179241,8.85891727360092,8.78181998203653,8.84186588433221
"LesAffx.64437.1.S1_at",9.15185001403425,8.83056214187102,9.02867935523297,9.45002304496139,9.35129659220819,9.32636210798299
"LesAffx.64439.1.S1_at",11.4608124017604,12.0656036331948,11.6819197195194,12.7350710023689,12.5932248678952,12.9383857222699
"LesAffx.64443.1.S1_at",8.65357385106465,8.6818097687111,8.78470827726033,8.81259656476146,8.76726166700048,8.83634772241266
"LesAffx.64445.1.S1_at",8.67427848086044,8.97260366380651,8.96025336980729,8.74864423254478,8.94609021287655,8.97104269899061
"LesAffx.64447.1.S1_at",10.2235127344169,9.93856944486809,10.1422017947227,9.67672251010231,9.54807976532933,9.64123094064192
"LesAffx.64452.1.A1_at",3.78985806720247,4.321022413672,3.98794487073813,3.98771005960563,3.91649517236972,3.77888100636083
"LesAffx.64452.1.S1_at",4.49127292930236,4.59112328607283,4.63271754009366,4.49897258631868,4.43453445908959,4.95714876330314
"LesAffx.64456.1.S1_at",8.1739330459025,7.64904395129061,8.02258264581497,7.77437387703289,7.68653211325519,7.81800941388669
"LesAffx.64458.1.S1_at",9.03249626571692,8.97988633002572,8.95417236360877,9.30743754355577,9.24495227887152,9.29228049349545
"LesAffx.64464.1.A1_at",3.6829214431295,3.60668735548526,3.83154422512831,3.6644277665285,3.98421714589097,3.98652133834222
"LesAffx.64505.1.S1_at",5.52778190717138,5.6366796958283,5.9502501247505,5.95668322907169,5.26909381017684,5.71866079759968
"LesAffx.64505.2.S1_at",7.84780827984883,8.46784808107988,8.20892346060808,7.94476790518987,6.89842394811658,7.88765143927646
"LesAffx.64507.1.S1_at",7.82005548318946,8.11483847205242,7.95630689569052,7.67840855453145,7.73126029600915,7.49508399045744
"LesAffx.64511.1.A1_at",3.77637624481858,3.64885686340601,3.70738150757326,3.92276492015518,3.95800437325062,3.71970520847843
"LesAffx.64518.1.S1_at",8.72966673534848,8.4238531679341,8.65429117550811,8.98538456568907,8.96502131904771,9.06044565114516
"LesAffx.64523.1.A1_at",4.68514897878295,4.34991143825393,4.50602145015944,4.32801727295482,4.235137319779,4.47698489728863
"LesAffx.64523.1.S1_at",10.4796688147575,10.3706313369621,10.4213485822083,10.3802459152816,10.4062321575004,10.3146847343209
"LesAffx.64525.1.A1_at",5.22784643169895,5.10294906069735,5.30666193016091,4.96639418976549,4.79718416212896,5.05108715505958
"LesAffx.64528.1.A1_at",3.9511427670884,3.7880318364521,3.95157399551869,3.87333602156109,4.16494681152438,3.86348161993416
"LesAffx.64528.1.S1_at",6.24320342963458,6.02319269063963,6.22489648445767,5.99942368103328,5.86315578793413,5.92800784169392
"LesAffx.64531.1.S1_at",8.0273171352062,8.08226691424832,8.04366383488568,8.30034870731868,8.28152082440748,8.21675118046558
"LesAffx.64535.1.S1_at",7.69681415637266,7.55849117093013,7.7692857597559,7.74125050223508,7.74212155344506,7.76316745840505
"LesAffx.64540.1.S1_at",12.0194153004479,12.3598835606823,12.0579449421335,11.3348985403448,12.1554377073243,11.6072962825488
"LesAffx.64544.1.A1_at",4.93522066031291,4.89113463757761,4.84268697663985,4.74290059540461,4.57536321106254,4.81361049783219
"LesAffx.64544.1.S1_at",9.10527477701647,9.11286663070814,9.05039850566132,8.82184693355382,8.47386991983386,8.82059357028215
"LesAffx.64546.1.A1_at",5.59466723231358,5.54378183455086,5.89371208202456,5.45872091079423,5.37345740678238,5.61545971299316
"LesAffx.64546.1.S1_at",10.5861757707618,10.4441228206396,10.5224942253183,10.0046910298721,10.0512358225967,9.89910546707793
"LesAffx.64561.1.S1_at",9.42794389594918,8.52367381973919,9.18143932054086,8.90532339169346,8.32811676707711,8.66469299642911
"LesAffx.64582.1.S1_at",6.11640772588305,6.59355235548828,6.20796086710577,6.73018576486598,6.18912600909264,6.75069645377388
"LesAffx.64582.2.A1_at",3.76948416910323,4.19522733821114,4.19522733821114,3.80810380061269,3.85122725552903,3.9463295524211
"LesAffx.64583.1.S1_at",7.76485582805315,7.66736274944207,7.88010524084162,7.72660363851107,7.14704577240556,7.86079917457341
"LesAffx.64585.1.S1_at",9.2423974153308,8.8163488947029,9.30240856849065,9.40952579707616,9.5241522893531,9.50512685237052
"LesAffx.64590.1.S1_at",11.5117029200352,11.9086307573514,11.7265593001444,11.7359650924418,11.9698938745083,11.8184328114325
"LesAffx.64600.1.S1_at",9.67811312421407,9.78202956163972,9.76645751643244,10.0364200691105,10.0160768905051,10.1898786892748
"LesAffx.64631.1.S1_at",8.2989755723253,8.48291662613328,8.46743599990079,8.32527949513929,8.41494438148076,8.57341084948635
"LesAffx.6464.1.S1_at",8.21052027374334,8.29080781474686,8.37075206173742,8.38931393892376,8.29180053284019,8.45625040435794
"LesAffx.64675.1.S1_a_at",10.228755576958,10.3310912785736,10.522800650575,11.2252874074457,11.1066572107175,11.0940958876468
"LesAffx.64675.2.A1_at",6.31831819851617,6.38408104231688,6.3388524522841,6.84809993113856,6.86951285056955,6.74796657304116
"LesAffx.64689.1.A1_at",5.20236187518248,4.94512715361345,4.93148191570567,5.01946759904323,5.22442731639,5.08137309240355
"LesAffx.64689.1.S1_at",7.08154236720224,7.406795330149,7.15774231627094,7.75088586757499,7.38903128086605,7.57544055242442
"LesAffx.64694.1.A1_at",4.25830832174346,4.64962222662267,4.29446471734602,4.45034420203367,4.17945281109898,4.28659117718143
